"Date","Chla_sqrt","Chla_ARlag1_sqrt","Turb_NTU_log","NH4_inf_log","flow_min","Temp_inf_min","RelHum_max_log","Rain_sum_log","WindSpeed_max_log","ShortWave_mean"
2014-06-16,0.747930478052606,0.895209472693403,-0.552168587300373,2.30258509299405,0.0902195973915888,20.88,4.40223735381181,-7.00514762499079,1.45501095374535,268.70587316875
2014-06-19,0.975807358037436,0.747930478052606,-1.2964536571201,2.2512917986065,0.093254642533544,21.75,4.41638412165776,-9.94430954705638,1.98553541182341,286.98841556375
2014-06-25,1.47719328457721,0.975807358037436,-0.319241541359547,2.14006616349627,0.091732935868125,22.88,4.52233773330036,-3.81199669136102,1.60177146316675,205.115876355833
2014-07-02,0.959426912276282,1.47719328457721,-0.939047718996771,2.30258509299405,0.094784671619937,23.88,4.41318253260218,-4.36533472299353,1.67888043913099,310.57933790875
2014-07-09,1.0330537256116,0.959426912276282,-0.709886504564243,2.56494935746154,0.0940186196053601,23.19,4.38581038973561,-1.65072250872973,1.68090939719303,240.942833263333
2014-07-16,1.2050311199301,1.0330537256116,-0.709886504564243,2.9704144655697,0.0894660807348132,22.44,4.45297938411141,-9.94430954705638,1.47476562786837,335.919164650417
2014-07-16,1.2050311199301,1.15628716156498,-0.709886504564243,2.9704144655697,0.0894660807348132,22.44,4.45297938411141,-9.94430954705638,1.47476562786837,335.919164650417
2014-07-23,1.15628716156498,1.2050311199301,-0.709886504564243,2.83321334405622,0.0835143968885665,23.56,4.47877654540897,-9.94430954705638,1.63559940724954,286.887955828333
2014-08-04,1.2050311199301,1.0330537256116,0.0916671885258239,2.70805020110221,0.0827800843904082,21.44,4.41063769535315,-9.94430954705638,1.59553852189893,292.542916933333
2014-08-04,1.2050311199301,1.15628716156498,0.0916671885258239,2.70805020110221,0.0827800843904082,21.44,4.41063769535315,-9.94430954705638,1.59553852189893,292.542916933333
2014-08-06,1.04264087777144,1.2050311199301,0.0445908833278752,2.63905732961526,0.0835143968885652,22.69,4.2028122762354,-5.54003230344768,1.90435800321802,270.984499935833
2014-08-13,1.26130884401878,1.04264087777144,1.1292708096219,2.30258509299405,0.0909752177161759,20.06,4.52777164254578,-4.99519510960838,2.05144483158807,318.430749137875
2014-08-21,1.30460722058403,1.26130884401878,0.931967211259163,2.56494935746154,0.0813179604810465,22.56,4.43957648362922,-2.29183507207724,1.60763663691097,265.8497491725
2014-08-30,1.44046867373088,1.30460722058403,-0.659905846780143,2.67414864942653,0.0465337621546402,22.56,4.56819748062683,-3.60078070519417,1.63456012970677,250.169414084583
2014-09-03,1.53642442052969,1.44046867373088,-1.49968704847498,2.63905732961526,0.0423627227370094,22.94,4.45422998611713,-3.61851791967358,1.27099391288539,231.388083410208
2014-09-15,1.9239542614106,1.53642442052969,-0.189467024954826,3.52636052461616,0.0394643720079464,18.63,4.48403160156976,-9.94430954705638,1.19081366326244,226.113334022083
2014-09-22,1.4514475533067,1.9239542614106,0.260362261796818,2.56494935746154,0.0265493080186143,17.25,4.31405785251234,-9.94430954705638,1.98138845797664,240.335876625833
2014-09-29,2.11922155519427,1.4514475533067,0.234123055357218,2.19722457733622,0.0221628338211657,17.75,4.53016626773296,-4.2675557447881,1.21645564606066,130.337834239125
2014-10-04,1.85892442019572,2.11922155519427,0.588342066193819,2.15948424939183,0.0202996512356173,13.88,4.52434374905399,-9.94430954705638,2.12541910765301,196.920751892083
2014-10-10,2.64807477235821,1.85892442019572,0.801553054403732,2.12026353616009,0.0231146773464087,15.88,4.46779087928586,-1.63377158432639,1.58511374518941,131.160998980833
2014-10-15,3.25099984620117,2.64807477235821,0.977197666777676,2.07944154167984,0.041195173649817,16,4.60517018598809,-0.50784608367408,1.99449664228114,137.9584585825
2014-10-23,2.07761882933323,3.25099984620117,1.30771100474173,1.38629436111989,0.0193887113723248,11.56,4.50095153126997,-9.94430954705638,2.06133073511755,180.820038792917
2014-10-30,2.24776555717005,2.07761882933323,1.09617598996776,1.79175946922805,0.00479334413033993,10.44,4.3998554060063,-6.19716118481847,1.34473942671064,170.475711342083
2015-05-05,0.849764673306675,2.24776555717005,1.75020804206982,2.70805020110221,0.0713300175093225,16.31,4.28597773630918,-9.94430954705638,1.38074174157108,309.247709573667
2015-05-11,0.828492607088319,0.849764673306675,1.37889203135313,2.67414864942653,0.0558998436028463,19.81,4.54468105297388,-5.01850618847682,1.3414755835823,312.857876298292
2015-05-18,0.835643464642667,0.828492607088319,1.29787289951899,2.63905732961526,0.044730201578801,20.25,4.4406866891675,-1.92673833636711,1.40593473530277,246.210750421667
2015-05-21,1.46505972574499,0.835643464642667,1.51226600068183,2.35137525716348,0.0429505634092434,17.63,4.56468936596953,-1.98545299120657,1.58612895510114,185.542418400417
2015-05-28,0.948999473129464,1.46505972574499,0.460205786765625,2.39789527279837,0.0333343660077466,20.25,4.39382438930028,-3.85073982403909,1.15257088330188,295.8560408725
2015-06-08,1.15459949766142,0.948999473129464,0.76588635920025,2.70805020110221,0.0447302015787999,19.75,4.57161024795582,-1.02109137651124,2.04207723615514,307.14816761375
2015-06-15,0.804176597520719,1.15459949766142,1.04292338280752,2.484906649788,0.041195173649816,23.31,4.42441557465362,-9.94430954705638,1.6144130896896,277.77037174875
2015-06-23,1.16142154276559,0.804176597520719,0.857347196240205,1.99243016464475,0.0349718552355516,23.88,4.3651028331096,-9.94430954705638,1.93013746090682,314.027877810833
2015-06-29,1.42383285535908,1.16142154276559,0.993325844341009,1.79175946922805,0.0231146773464087,19.56,4.4014575899674,-9.94430954705638,1.55675760648532,303.681625525417
2015-07-02,1.03116439038594,1.42383285535908,0.886037688703134,1.87180217690159,0.0245672288112431,21.13,4.45089781268982,-4.45207148787104,1.28232462981743,181.237084069583
2015-07-09,1.12320968656792,1.03116439038594,0.857347196240205,2.01490302054226,0.0338772849868744,22.44,4.48601530921282,-9.94430954705638,2.10957884088013,321.410082658333
2015-07-16,1.49586095610521,1.12320968656792,1.01845012941607,1.94591014905531,0.0429505634092423,22.81,4.5242640424027,-9.94430954705638,1.34912783711466,316.6256244975
2015-07-23,1.38571281295945,1.49586095610521,0.920840366572726,1.79175946922805,0.0235955790054456,22.13,4.42087103676661,-7.94282954684626,1.1547306656164,244.036704064583
2015-08-03,1.5103972987264,1.38571281295945,0.941139429843546,2.07944154167984,0.0142263351074863,20.38,4.22736034819436,-9.94430954705638,1.42962683343207,328.630580579167
2015-08-08,2.46935214175702,1.5103972987264,1.09000871719394,1.87180217690159,0.0114703647093252,20.56,4.60517018598809,-3.90739373704448,1.38870106443471,265.925830723333
2015-08-15,2.6208268414758,2.46935214175702,1.17214152195623,1.6094379124341,0.0176092023684709,20.88,4.34750446351411,-3.92522978225071,1.13640301385013,295.790915806375
2015-08-22,2.76401278343643,2.6208268414758,1.24803753548804,1.25276296849537,0.0114703647093252,19.88,4.33305596616452,-9.94430954705638,1.17443366427409,269.799626506667
2015-08-31,2.90013792775447,2.76401278343643,1.31857746094948,0.693147180559945,0.00823105450091129,19.25,4.32838674128049,-6.59090282923058,0.746328401342418,174.256792425333
2015-09-04,1.16640473250069,2.90013792775447,0.32807997705862,1.09861228866811,0.00659242470965407,19.06,4.46444752814358,-0.817502949128383,1.29464836421552,210.618123434417
2015-09-14,2.42882687732164,1.16640473250069,1.51916303419431,1.6094379124341,0.00597167368493185,13.69,4.34877988516329,-9.94430954705638,1.38347704370553,258.4996687475
2015-09-18,0.824621125123532,2.42882687732164,1.19009697879029,2.01490302054226,0.0037046880837468,16.19,4.30859633834602,-9.94430954705638,1.07570666816421,246.28483645
2015-09-28,0.130384048104053,0.824621125123532,-0.00420884477405468,1.09861228866811,0.0631232161942424,18.25,4.60517018598809,-2.06327847071743,1.68668866771015,124.582457113625
2015-10-05,1.56201792563338,0.130384048104053,1.57422515667836,1.09861228866811,0.0777008774046282,15.44,4.60517018598809,-6.44175967113394,2.05986073125048,207.445083620833
2015-10-12,1.24775798935531,1.56201792563338,1.45985843538797,1.16315080980568,0.0734334231284466,16.19,4.47810407835144,-9.94430954705638,1.37403592076266,200.820750231667
2015-10-19,0.820914124619622,1.24775798935531,1.33070236686278,1.22377543162212,0.0741390742050073,12.5,4.24057459408701,-9.94430954705638,1.29625231000063,192.169166563333
2015-10-23,1.28023435354626,0.820914124619622,1.68893277776173,1.28093384546206,0.0465337621546413,14.56,4.49342609280759,-9.94430954705638,1.37509488369039,176.994416869167
2015-10-30,1.34842500718431,1.28023435354626,1.6816748495787,1.33500106673234,0.0699391100599022,12.31,4.38801657796558,-9.94430954705638,1.71759000944042,169.684498632917
2016-05-12,1.22151545221499,1.34842500718431,0.642380063506292,1.51634748946565,0.0798645477784424,17.81,4.5936308838915,-1.15030311048027,1.33271397807465,268.179542545417
2016-05-19,1.3027662875589,1.22151545221499,0.311593892498094,1.73460105544693,0.0671848366638063,15.25,4.60517018598809,-9.25116236649644,1.15001588278909,153.216042521667
2016-05-26,0.972522493313137,1.3027662875589,0.350938522086796,1.91364928686988,0.0748469712069483,18.81,4.37153295194557,-3.392372436293,1.26677300486559,250.920168802917
2016-05-30,1.04268883181897,0.972522493313137,0.610526151871608,2.13350876289748,0.0713300175093212,19.63,4.56306925981662,-3.71264769406836,1.25847712555937,254.161919279167
2016-06-03,1.4813507349713,1.04268883181897,0.492193111617988,1.83258146374831,0.0565443594028176,22.13,4.45678807941966,-3.73290657958314,0.845978764476894,253.347419898333
2016-06-13,1.05470374987482,1.4813507349713,0.394741144745189,1.79175946922805,0.0322573390763716,19.25,4.28659290324987,-9.94430954705638,1.4728769641366,337.2503329875
2016-06-23,2.05856746306746,1.05470374987482,0.453874247315852,1.79175946922805,0.0371954994602586,20.38,4.56049071073815,0.101302362582029,1.94692235974004,200.82937422375
2016-06-27,1.755505625169,2.05856746306746,0.342383303221868,1.79175946922805,0.0533465521606578,21.81,4.50265370755299,-1.71634629208222,1.25512474045788,257.241456826667
2016-07-07,1.9316055497953,1.755505625169,0.110198792298076,2.27359755609138,0.0417775886246348,22.69,4.49888955571016,-3.14302653575866,1.55777878524315,244.989416911667
2016-07-11,1.41689802032468,1.9316055497953,0.161948766986017,2.36488897634362,0.0383243386870631,22,4.42329904094353,-9.94430954705638,0.878273396451366,316.732542040417
2016-07-18,1.22425487542423,1.41689802032468,0.361304212322395,2.52572864430826,0.0333343660077466,24.13,4.42436056919659,-9.94430954705638,1.58518297489003,315.1608740425
2016-07-25,1.00199800399003,1.22425487542423,0.095219266580934,2.72691868568697,0.0202996512356173,24.25,4.38068273542067,-2.04530450546615,1.48028566932256,284.57378641625
2016-08-01,1.01222527136997,1.00199800399003,-0.115410851511328,2.94443897916644,0.0333343660077476,24.5,4.47018145733652,-3.27913551328093,1.1119928046214,315.970999479167
2016-08-08,1.72939295708061,1.01222527136997,0.0950374153347516,2.85263142972101,0.0366353125395499,22.44,4.59267818178806,-2.10030407479779,1.29198747532277,206.892877664167
2016-08-18,1.64131045204739,1.72939295708061,0.391771780976162,2.484906649788,0.0235955790054456,23.75,4.47575849822851,-5.09227928313677,1.21173720619206,262.484581308292
2016-08-23,1.99406619749696,1.64131045204739,0.59542409203133,2.30258509299405,0.0180487129788194,20.5,4.35092721495169,-9.94430954705638,0.955222913790918,277.48596071625
2016-08-26,1.59207411887764,1.99406619749696,1.7590468656458,2.07944154167984,0.0158877345258808,23.25,4.48067679654579,-9.94430954705638,1.22533444514052,291.586292190833
2016-09-02,1.79872176836775,1.59207411887764,3.24443050479612,1.79175946922805,0.0134188559116226,19.94,4.5082945204101,-6.33339163441216,2.00496130976528,229.154962380208
2016-09-09,1.24951990780459,1.79872176836775,-0.292091780940481,1.6094379124341,0.0075611058562179,21.44,4.40143416579259,-9.94430954705638,1.58039023507597,244.186875347083
2016-09-17,2.01682919455268,1.24951990780459,0.637528756796933,1.82454929205105,0.0020411768512999,19.38,4.59445042703002,-9.94430954705638,1.58752885032502,235.499335457083
2016-09-27,2.99501252084194,2.01682919455268,5.8154138870768,2.00148000021012,0.0221628338211649,19.88,4.60517018598809,-1.30366056276149,1.23284495330226,211.7448756325
2016-10-05,1.78303112704181,2.99501252084194,1.46568300878896,1.94591014905531,0.0678699431728182,18.88,4.60423529691545,-9.94430954705638,1.51382133999635,212.034917508333
2016-10-07,1.83226635618297,1.78303112704181,1.4678513063722,1.6094379124341,0.0665020510423921,18.25,4.60517018598809,0.300339229365389,1.72740064838786,83.38887516375
2016-10-20,1.43760217028217,1.83226635618297,1.12263801227078,1.8458266904457,0.0685573627335878,18.63,4.54706581849856,-9.94430954705638,1.70651355815867,179.16387940125
2016-10-27,1.40456398928636,1.43760217028217,0.965576011548912,1.89711998493588,0.065821594224593,13.81,4.55142795951795,-9.94430954705638,2.11618875558625,108.72470728125
2016-10-31,1.37072973266067,1.40456398928636,0.779164313452678,1.94591014905531,0.0671848366638063,15.13,4.49825932661271,-9.94430954705638,1.44967953944451,160.927333677083
