"date","runoff_m3s","Site"
2015-08-02,0,"whole"
2015-08-03,0,"whole"
2015-08-04,0,"whole"
2015-08-05,0,"whole"
2015-08-06,0.00328818028301583,"whole"
2015-08-07,0.00328818028301583,"whole"
2015-08-08,0,"whole"
2015-08-09,0,"whole"
2015-08-10,0.0375792032344667,"whole"
2015-08-11,0.0432160837196367,"whole"
2015-08-12,0.00563688048517,"whole"
2015-08-13,0,"whole"
2015-08-14,0,"whole"
2015-08-15,0,"whole"
2015-08-16,0.00869019074797042,"whole"
2015-08-17,0.00869019074797042,"whole"
2015-08-18,0.00234870020215417,"whole"
2015-08-19,0.01691064145551,"whole"
2015-08-20,0.0147968112735713,"whole"
2015-08-21,0.000234870020215417,"whole"
2015-08-22,0,"whole"
2015-08-23,0.000234870020215417,"whole"
2015-08-24,0.000234870020215417,"whole"
2015-08-25,0,"whole"
2015-08-26,0,"whole"
2015-08-27,0,"whole"
2015-08-28,0,"whole"
2015-08-29,0,"whole"
2015-08-30,0,"whole"
2015-08-31,0,"whole"
2015-09-01,0,"whole"
2015-09-02,0,"whole"
2015-09-03,0,"whole"
2015-09-04,0.0145619412533558,"whole"
2015-09-05,0.0145619412533558,"whole"
2015-09-06,0,"whole"
2015-09-07,0,"whole"
2015-09-08,0,"whole"
2015-09-09,0.0108040209299092,"whole"
2015-09-10,0.0110388909501246,"whole"
2015-09-11,0.000234870020215417,"whole"
2015-09-12,0.000234870020215417,"whole"
2015-09-13,0.000234870020215417,"whole"
2015-09-14,0,"whole"
2015-09-15,0,"whole"
2015-09-16,0,"whole"
2015-09-17,0,"whole"
2015-09-18,0,"whole"
2015-09-19,0,"whole"
2015-09-20,0,"whole"
2015-09-21,0.0359351130929587,"whole"
2015-09-22,0.0364048531333896,"whole"
2015-09-23,0.000469740040430833,"whole"
2015-09-24,0,"whole"
2015-09-25,0.00962967082883208,"whole"
2015-09-26,0.03945816339619,"whole"
2015-09-27,0.0814998970147496,"whole"
2015-09-28,0.059187245094285,"whole"
2015-09-29,0.0457996539420063,"whole"
2015-09-30,0.0382838132951129,"whole"
2015-10-01,0,"whole"
2015-10-02,0.0340561529312354,"whole"
2015-10-03,0.0568385448921308,"whole"
2015-10-04,0.0232521320013262,"whole"
2015-10-05,0.000469740040430833,"whole"
2015-10-06,0,"whole"
2015-10-07,0,"whole"
2015-10-08,0,"whole"
2015-10-09,0.0117435010107708,"whole"
2015-10-10,0.0173803814959408,"whole"
2015-10-11,0.00563688048517,"whole"
2015-10-12,0,"whole"
2015-10-13,0,"whole"
2015-10-14,0,"whole"
2015-10-15,0,"whole"
2015-10-16,0,"whole"
2015-10-17,0,"whole"
2015-10-18,0,"whole"
2015-10-19,0,"whole"
2015-10-20,0,"whole"
2015-10-21,0,"whole"
2015-10-22,0,"whole"
2015-10-23,0,"whole"
2015-10-24,0,"whole"
2015-10-25,0,"whole"
2015-10-26,0,"whole"
2015-10-27,0.0490878342250221,"whole"
2015-10-28,0.0685820459029017,"whole"
2015-10-29,0.0194942116778796,"whole"
2015-10-30,0,"whole"
2015-10-31,0,"whole"
2015-11-01,0,"whole"
2015-11-02,0.000469740040430833,"whole"
2015-11-03,0.000469740040430833,"whole"
2015-11-04,0,"whole"
2015-11-05,0,"whole"
2015-11-06,0,"whole"
2015-11-07,0.00211383018193875,"whole"
2015-11-08,0.00211383018193875,"whole"
2015-11-09,0.0272449223449883,"whole"
2015-11-10,0.02818440242585,"whole"
2015-11-11,0.000939480080861667,"whole"
2015-11-12,0,"whole"
2015-11-13,0,"whole"
2015-11-14,0,"whole"
2015-11-15,0,"whole"
2015-11-16,0,"whole"
2015-11-17,0,"whole"
2015-11-18,0.04509504388136,"whole"
2015-11-19,0.0460345239622217,"whole"
2015-11-20,0.000939480080861667,"whole"
2015-11-21,0,"whole"
2015-11-22,0,"whole"
2015-11-23,0,"whole"
2015-11-24,0,"whole"
2015-11-25,0,"whole"
2015-11-26,0,"whole"
2015-11-27,0,"whole"
2015-11-28,0.000234870020215417,"whole"
2015-11-29,0.00610662052560083,"whole"
2015-11-30,0.0227823919608954,"whole"
2015-12-01,0.0368745931738204,"whole"
2015-12-02,0.0305331026280042,"whole"
2015-12-03,0.0105691509096938,"whole"
2015-12-04,0,"whole"
2015-12-05,0,"whole"
2015-12-06,0,"whole"
2015-12-07,0.000469740040430833,"whole"
2015-12-08,0.000469740040430833,"whole"
2015-12-09,0,"whole"
2015-12-10,0,"whole"
2015-12-11,0,"whole"
2015-12-12,0,"whole"
2015-12-13,0,"whole"
2015-12-14,0.00070461006064625,"whole"
2015-12-15,0.00070461006064625,"whole"
2015-12-16,0,"whole"
2015-12-17,0.0183198615768025,"whole"
2015-12-18,0.0183198615768025,"whole"
2015-12-19,0,"whole"
2015-12-20,0,"whole"
2015-12-21,0.00187896016172333,"whole"
2015-12-22,0.0098645408490475,"whole"
2015-12-23,0.0218429118800338,"whole"
2015-12-24,0.0227823919608954,"whole"
2015-12-25,0.0119783710309862,"whole"
2015-12-26,0.00328818028301583,"whole"
2015-12-27,0.000234870020215417,"whole"
2015-12-28,0.0117435010107708,"whole"
2015-12-29,0.0131527211320633,"whole"
2015-12-30,0.00328818028301583,"whole"
2015-12-31,0.00187896016172333,"whole"
2016-01-01,0,"whole"
2016-01-02,0,"whole"
2016-01-03,0,"whole"
2016-01-04,0,"whole"
2016-01-05,0,"whole"
2016-01-06,0,"whole"
2016-01-07,0,"whole"
2016-01-08,0.00305331026280042,"whole"
2016-01-09,0.0206685617789567,"whole"
2016-01-10,0.0180849915565871,"whole"
2016-01-11,0.000469740040430833,"whole"
2016-01-12,0,"whole"
2016-01-13,0,"whole"
2016-01-14,0,"whole"
2016-01-15,0.0110388909501246,"whole"
2016-01-16,0.0110388909501246,"whole"
2016-01-17,0.00202036035310381,"whole"
2016-01-18,0.00202036035310381,"whole"
2016-01-19,0,"whole"
2016-01-20,0,"whole"
2016-01-21,0.000248860174997716,"whole"
2016-01-22,0.000248860174997716,"whole"
2016-01-23,0,"whole"
2016-01-24,0,"whole"
2016-01-25,0.000336571192183222,"whole"
2016-01-26,0.00211183741011659,"whole"
2016-01-27,0.00468822868681804,"whole"
2016-01-28,0.00415781447227345,"whole"
2016-01-29,0.00395670709353179,"whole"
2016-01-30,0.00494467294233661,"whole"
2016-01-31,0.0071966673852357,"whole"
2016-02-01,0.0175377618403125,"whole"
2016-02-02,0.0241770163421576,"whole"
2016-02-03,0.104988176127995,"whole"
2016-02-04,0.102343186891321,"whole"
2016-02-05,0.0131561675266294,"whole"
2016-02-06,0.00616043606138657,"whole"
2016-02-07,0.00471515630097704,"whole"
2016-02-08,0.00667938862110538,"whole"
2016-02-09,0.00433445467014493,"whole"
2016-02-10,0.000407839017046901,"whole"
2016-02-11,0,"whole"
2016-02-12,0.000128989425735488,"whole"
2016-02-13,0.000128989425735488,"whole"
2016-02-14,0,"whole"
2016-02-15,0,"whole"
2016-02-16,0.00157545560175442,"whole"
2016-02-17,0.00294102016122648,"whole"
2016-02-18,0.00265180674042566,"whole"
2016-02-19,0.00500528660589004,"whole"
2016-02-20,0.0129137659763758,"whole"
2016-02-21,0.0379409655551631,"whole"
2016-02-22,0.0579710877396324,"whole"
2016-02-23,0.0677551729825278,"whole"
2016-02-24,0.10487131408157,"whole"
2016-02-25,0.0807478805663361,"whole"
2016-02-26,0.0208218094031838,"whole"
2016-02-27,0.00816980862361447,"whole"
2016-02-28,0.00937972286858489,"whole"
2016-02-29,0.0315742940740132,"whole"
2016-03-01,0.056260050182287,"whole"
2016-03-02,0.046327190465436,"whole"
2016-03-03,0.0203355723857907,"whole"
2016-03-04,0.00883068323394423,"whole"
2016-03-05,0.0137540188677919,"whole"
2016-03-06,0.0173101006224518,"whole"
2016-03-07,0.0134967919143724,"whole"
2016-03-08,0.0195511262069604,"whole"
2016-03-09,0.0271337578780846,"whole"
2016-03-10,0.042380813960854,"whole"
2016-03-11,0.0412693216572364,"whole"
2016-03-12,0.0160139624206107,"whole"
2016-03-13,0.0105691509096938,"whole"
2016-03-14,0.0248962221428342,"whole"
2016-03-15,0.0164409014150792,"whole"
2016-03-16,0,"whole"
2016-03-17,0,"whole"
2016-03-18,0.0070461006064625,"whole"
2016-03-19,0.0070461006064625,"whole"
2016-03-20,0,"whole"
2016-03-21,0,"whole"
2016-03-22,0,"whole"
2016-03-23,0,"whole"
2016-03-24,0.000234870020215417,"whole"
2016-03-25,0.000234870020215417,"whole"
2016-03-26,0.000234870020215417,"whole"
2016-03-27,0.00869019074797042,"whole"
2016-03-28,0.008455320727755,"whole"
2016-03-29,0,"whole"
2016-03-30,0,"whole"
2016-03-31,0.00352305030323125,"whole"
2016-04-01,0.00352305030323125,"whole"
2016-04-02,0,"whole"
2016-04-03,0,"whole"
2016-04-04,0,"whole"
2016-04-05,0,"whole"
2016-04-06,0.0014092201212925,"whole"
2016-04-07,0.00164409014150792,"whole"
2016-04-08,0.00070461006064625,"whole"
2016-04-09,0.000469740040430833,"whole"
2016-04-10,0,"whole"
2016-04-11,0,"whole"
2016-04-12,0,"whole"
2016-04-13,0,"whole"
2016-04-14,0,"whole"
2016-04-15,0,"whole"
2016-04-16,0,"whole"
2016-04-17,0,"whole"
2016-04-18,0,"whole"
2016-04-19,0,"whole"
2016-04-20,0,"whole"
2016-04-21,0.00493227042452375,"whole"
2016-04-22,0.00493227042452375,"whole"
2016-04-23,0,"whole"
2016-04-24,0,"whole"
2016-04-25,0,"whole"
2016-04-26,0.00610662052560083,"whole"
2016-04-27,0.00634149054581625,"whole"
2016-04-28,0.00610662052560083,"whole"
2016-04-29,0.00634149054581625,"whole"
2016-04-30,0.0239567420619725,"whole"
2016-05-01,0.0272449223449883,"whole"
2016-05-02,0.0110388909501246,"whole"
2016-05-03,0.00728097062667792,"whole"
2016-05-04,0.0162060313948637,"whole"
2016-05-05,0.0162060313948637,"whole"
2016-05-06,0,"whole"
2016-05-07,0,"whole"
2016-05-08,0,"whole"
2016-05-09,0.00258357022236958,"whole"
2016-05-10,0.0380489432748975,"whole"
2016-05-11,0.0582477650134233,"whole"
2016-05-12,0.0230172619811108,"whole"
2016-05-13,0.000939480080861667,"whole"
2016-05-14,0.00070461006064625,"whole"
2016-05-15,0,"whole"
2016-05-16,0.00375792032344667,"whole"
2016-05-17,0.00516714044473917,"whole"
2016-05-18,0.0014092201212925,"whole"
2016-05-19,0,"whole"
2016-05-20,0.0173803814959408,"whole"
2016-05-21,0.0183198615768025,"whole"
2016-05-22,0.0014092201212925,"whole"
2016-05-23,0.000469740040430833,"whole"
2016-05-24,0,"whole"
2016-05-25,0.000939480080861667,"whole"
2016-05-26,0.000939480080861667,"whole"
2016-05-27,0,"whole"
2016-05-28,0.00399279034366208,"whole"
2016-05-29,0.0098645408490475,"whole"
2016-05-30,0.00587175050538542,"whole"
2016-05-31,0,"whole"
2016-06-01,0.00211383018193875,"whole"
2016-06-02,0.00234870020215417,"whole"
2016-06-03,0.00352305030323125,"whole"
2016-06-04,0.0117435010107708,"whole"
2016-06-05,0.008455320727755,"whole"
2016-06-06,0,"whole"
2016-06-07,0,"whole"
2016-06-08,0,"whole"
2016-06-09,0,"whole"
2016-06-10,0,"whole"
2016-06-11,0,"whole"
2016-06-12,0,"whole"
2016-06-13,0,"whole"
2016-06-14,0.0443904338207137,"whole"
2016-06-15,0.0448601738611446,"whole"
2016-06-16,0.0194942116778796,"whole"
2016-06-17,0.0190244716374487,"whole"
2016-06-18,0,"whole"
2016-06-19,0,"whole"
2016-06-20,0.00070461006064625,"whole"
2016-06-21,0.0014092201212925,"whole"
2016-06-22,0.00915993078840125,"whole"
2016-06-23,0.0596569851347158,"whole"
2016-06-24,0.0512016644069608,"whole"
2016-06-25,0,"whole"
2016-06-26,0.00070461006064625,"whole"
2016-06-27,0.00258357022236958,"whole"
2016-06-28,0.00187896016172333,"whole"
2016-06-29,0,"whole"
2016-06-30,0,"whole"
2016-07-01,0.0204336917587413,"whole"
2016-07-02,0.0256008322034804,"whole"
2016-07-03,0.0166757714352946,"whole"
2016-07-04,0.0183198615768025,"whole"
2016-07-05,0.00681123058624708,"whole"
2016-07-06,0.0014092201212925,"whole"
2016-07-07,0.00375792032344667,"whole"
2016-07-08,0.00234870020215417,"whole"
2016-07-09,0,"whole"
2016-07-10,0,"whole"
2016-07-11,0.00493227042452375,"whole"
2016-07-12,0.00493227042452375,"whole"
2016-07-13,0,"whole"
2016-07-14,0,"whole"
2016-07-15,0,"whole"
2016-07-16,0,"whole"
2016-07-17,0,"whole"
2016-07-18,0,"whole"
2016-07-19,0,"whole"
2016-07-20,0,"whole"
2016-07-21,0,"whole"
2016-07-22,0,"whole"
2016-07-23,0,"whole"
2016-07-24,0.00187896016172333,"whole"
2016-07-25,0.00211383018193875,"whole"
2016-07-26,0.0159711613746483,"whole"
2016-07-27,0.0312377126886504,"whole"
2016-07-28,0.0284192724460654,"whole"
2016-07-29,0.0230172619811108,"whole"
2016-07-30,0.0314725827088658,"whole"
2016-07-31,0.0258357022236958,"whole"
2016-08-01,0.00563688048517,"whole"
2016-08-02,0.0129178511118479,"whole"
2016-08-03,0.0239567420619725,"whole"
2016-08-04,0.014092201212925,"whole"
2016-08-05,0.00187896016172333,"whole"
2016-08-06,0.00117435010107708,"whole"
2016-08-07,0.00563688048517,"whole"
2016-08-08,0.00822045070753958,"whole"
2016-08-09,0.01127376097034,"whole"
2016-08-10,0.00751584064689333,"whole"
2016-08-11,0,"whole"
2016-08-12,0,"whole"
2016-08-13,0.0014092201212925,"whole"
2016-08-14,0.0270100523247729,"whole"
2016-08-15,0.0256008322034804,"whole"
2016-08-16,0,"whole"
2016-08-17,0,"whole"
2016-08-18,0.00187896016172333,"whole"
2016-08-19,0.00187896016172333,"whole"
2016-08-20,0.008455320727755,"whole"
2016-08-21,0.008455320727755,"whole"
2016-08-22,0,"whole"
2016-08-23,0,"whole"
2016-08-24,0,"whole"
2016-08-25,0,"whole"
2016-08-26,0,"whole"
2016-08-27,0,"whole"
2016-08-28,0,"whole"
2016-08-29,0,"whole"
2016-08-30,0.00469740040430833,"whole"
2016-08-31,0.0267751823045575,"whole"
2016-09-01,0.0220777819002492,"whole"
2016-09-02,0,"whole"
2016-09-03,0,"whole"
2016-09-04,0,"whole"
2016-09-05,0,"whole"
2016-09-06,0,"whole"
2016-09-07,0,"whole"
2016-09-08,0,"whole"
2016-09-09,0,"whole"
2016-09-10,0,"whole"
2016-09-11,0,"whole"
2016-09-12,0,"whole"
2016-09-13,0,"whole"
2016-09-14,0,"whole"
2016-09-15,0,"whole"
2016-09-16,0,"whole"
2016-09-17,0,"whole"
2016-09-18,0.0194942116778796,"whole"
2016-09-19,0.0194942116778796,"whole"
2016-09-20,0,"whole"
2016-09-21,0,"whole"
2016-09-22,0,"whole"
2016-09-23,0,"whole"
2016-09-24,0,"whole"
2016-09-25,0.00587175050538542,"whole"
2016-09-26,0.019729081698095,"whole"
2016-09-27,0.0328818028301583,"whole"
2016-09-28,0.0387535533355437,"whole"
2016-09-29,0.0432160837196367,"whole"
2016-09-30,0.0258357022236958,"whole"
2016-10-01,0.00234870020215417,"whole"
2016-10-02,0,"whole"
2016-10-03,0,"whole"
2016-10-04,0,"whole"
2016-10-05,0,"whole"
2016-10-06,0.0413371235579133,"whole"
2016-10-07,0.100994108692629,"whole"
2016-10-08,0.0596569851347158,"whole"
2016-10-09,0,"whole"
2016-10-10,0,"whole"
2016-10-11,0,"whole"
2016-10-12,0,"whole"
2016-10-13,0,"whole"
2016-10-14,0,"whole"
2016-10-15,0,"whole"
2016-10-16,0,"whole"
2016-10-17,0,"whole"
2016-10-18,0,"whole"
2016-10-19,0,"whole"
2016-10-20,0.002818440242585,"whole"
2016-10-21,0.002818440242585,"whole"
2016-10-22,0,"whole"
2016-10-23,0,"whole"
2016-10-24,0,"whole"
2016-10-25,0,"whole"
2016-10-26,0,"whole"
2016-10-27,0,"whole"
2016-10-28,0,"whole"
2016-10-29,0,"whole"
2016-10-30,0,"whole"
2016-10-31,0,"whole"
2016-11-01,0,"whole"
2016-11-02,0,"whole"
2016-11-03,0.000469740040430833,"whole"
2016-11-04,0.000469740040430833,"whole"
2016-11-05,0,"whole"
2016-11-06,0,"whole"
2016-11-07,0,"whole"
2016-11-08,0,"whole"
2016-11-09,0,"whole"
2016-11-10,0,"whole"
2016-11-11,0,"whole"
2016-11-12,0,"whole"
2016-11-13,0,"whole"
2016-11-14,0,"whole"
2016-11-15,0,"whole"
2016-11-16,0,"whole"
2016-11-17,0,"whole"
2016-11-18,0,"whole"
2016-11-19,0,"whole"
2016-11-20,0,"whole"
2016-11-21,0,"whole"
2016-11-22,0,"whole"
2016-11-23,0,"whole"
2016-11-24,0,"whole"
2016-11-25,0,"whole"
2016-11-26,0,"whole"
2016-11-27,0,"whole"
2016-11-28,0.0136224611724942,"whole"
2016-11-29,0.02254752194068,"whole"
2016-11-30,0.01127376097034,"whole"
2016-12-01,0.00234870020215417,"whole"
2016-12-02,0,"whole"
2016-12-03,0.00164409014150792,"whole"
2016-12-04,0.00587175050538542,"whole"
2016-12-05,0.042276603638775,"whole"
2016-12-06,0.0380489432748975,"whole"
2016-12-07,0,"whole"
2016-12-08,0,"whole"
2016-12-09,0,"whole"
2016-12-10,0,"whole"
2016-12-11,0.0014468303703787,"whole"
2016-12-12,0.00680069697645954,"whole"
2016-12-13,0.00786479869321033,"whole"
2016-12-14,0.00251093208712949,"whole"
2016-12-15,0,"whole"
2016-12-16,0,"whole"
2016-12-17,0.00391257225541445,"whole"
2016-12-18,0.00391257225541445,"whole"
2016-12-19,0,"whole"
2016-12-20,0,"whole"
2016-12-21,0,"whole"
2016-12-22,0,"whole"
2016-12-23,0.01127376097034,"whole"
2016-12-24,0.01127376097034,"whole"
2016-12-25,0,"whole"
2016-12-26,0.000234870020215417,"whole"
2016-12-27,0.000234870020215417,"whole"
2016-12-28,0.00587175050538542,"whole"
2016-12-29,0.00587175050538542,"whole"
2016-12-30,0,"whole"
2016-12-31,0,"whole"
2017-01-01,0.002818440242585,"whole"
2017-01-02,0.0147968112735713,"whole"
2017-01-03,0.0119783710309862,"whole"
2017-01-04,0,"whole"
2017-01-05,0.000234870020215417,"whole"
2017-01-06,0.0040128831614967,"whole"
2017-01-07,0.00377801314128129,"whole"
2017-01-08,0,"whole"
2017-01-09,0,"whole"
2017-01-10,0.00425189102419844,"whole"
2017-01-11,0.00737109710167445,"whole"
2017-01-12,0.0148982787570435,"whole"
2017-01-13,0.0148323829423679,"whole"
2017-01-14,0.00328818028301583,"whole"
2017-01-15,0.00187896016172333,"whole"
2017-01-16,0.00469740040430833,"whole"
2017-01-17,0.00352305030323125,"whole"
2017-01-18,0.000469740040430833,"whole"
2017-01-19,0.00657636056603167,"whole"
2017-01-20,0.00657636056603167,"whole"
2017-01-21,0.00962967082883208,"whole"
2017-01-22,0.0554293247708383,"whole"
2017-01-23,0.0460345239622217,"whole"
2017-01-24,0.000234870020215417,"whole"
2017-01-25,0.000234870020215417,"whole"
2017-01-26,0.000234870020215417,"whole"
2017-01-27,0,"whole"
2017-01-28,0.00070461006064625,"whole"
2017-01-29,0.00164409014150792,"whole"
