"Chla_log","Chla_ARlag1_log","Temp_C","DO_mgL","SpCond_uScm","Turb_NTU_log","Kd","TP_log","TN_log","NH4_log","NO3NO2_log","SRP_log","DOC_log","TP_inf_log","TN_inf_log","NH4_inf_log","DOC_inf_log","NO3NO2_inf","SRP_inf","NH4NO3_SRP_inf","mean_flow","NO3NO2_load","SRP_load","TN_TP_log","NH4NO3NO2_SRP_log","TN_TP_inf_log","TN_load_log","TP_load_log","NH4_load_log","DOC_load_log","mean_wrt_log","flow_max_log","flow_min","flow_median","Temp_inf_mean","Temp_inf_max","Temp_inf_min","RelHum_max_log","AirTemp_max_log","AirTemp_mean_log","AirTemp_median_log","Rain_sum_log","WindSpeed_max_log","WindSpeed_mean_log","WindSpeed_median_log","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean"
-0.236658243441766,-0.179479070529662,-0.00698856557814612,0.183926339533937,-0.544155128880196,0.0251144764894467,NA,0.00635518165198866,-0.636374263815294,0.366425985461406,1,0.190017313783366,NA,NA,NA,0.0422128145191702,-0.241523256778879,-0.137907441848154,-0.278523807431815,0.0959485909496849,0.506988666487328,0.274142367906368,0.286848850775725,-0.479987390389945,0.175962793903837,NA,NA,NA,0.319885706236052,0.338310106396619,-0.506988666487328,0.618548130946035,0.423861219227409,0.473273593127728,0.0641677384902508,0.0193803445295721,0.0371721362288514,0.0202023990636659,0.226810719218015,0.265247829897819,0.302414292290687,-0.00647289867735368,-0.152477794432279,-0.13310040805651,-0.168996222162443,0.204892036268375,0.277318988623707,0.218551505352933,0.323062326953391
-0.102141275693434,-0.00646074334205455,0.512859959581187,-0.22581836252705,-0.244277629218634,-0.155022359717403,-1,0.0978639910393007,0.151389094418165,0.235271347751619,0.190017313783366,1,NA,NA,NA,-0.0419628686488531,-0.0138328062161301,0.0540098441113122,0.286908023714942,-0.375549572636931,0.362416936044774,0.395028307199907,0.655611621996107,0.0289195178168156,-0.75348118334646,NA,NA,NA,0.102756584583153,0.270120602586852,-0.362416936044774,0.416818664112905,0.315538501267155,0.399393727774309,0.56946837743538,0.548477765854428,0.56047812089977,0.0311206331469817,0.292887031506473,0.448867835050361,0.458097468396154,0.402781737409344,0.240278121435457,0.166748709113979,0.0919886790130624,0.0135367955738286,0.0470711300635403,-0.111370909039226,0.00861432445607273
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.245829908470723,-0.209093184913454,0.418492509189886,-0.360938308950165,-0.266035106427221,-0.617035732706549,-1,-0.308070252050609,-0.355482060061256,0.161787773205245,0.0422128145191702,-0.0419628686488531,NA,NA,NA,1,-0.028457326029046,0.539276057516025,-0.0144593428615184,0.579610283975847,0.241543957389042,0.616870816399137,0.233584333951633,-0.143579361236325,0.188899252810325,NA,NA,NA,0.812493869341592,0.369510211113527,-0.241543957389042,0.173074434403083,0.289172152347806,0.241152615599621,0.417267951737977,0.440754888422203,0.417331651906539,0.137513544963123,0.352978685512757,0.227767686055066,0.221032620069567,-0.0533357902058188,-0.358489194046347,-0.16960120708939,-0.211848439180249,0.205725651920705,0.297873600176854,0.175723994348935,0.221338759432544
0.415750793808839,0.190295430103898,0.0385525587730749,-0.33062674403789,0.305644685952938,0.125931690249397,1,0.100575778754488,0.397614676700478,-0.0110879787142237,-0.241523256778879,-0.0138328062161301,NA,NA,NA,-0.028457326029046,1,-0.0416494789320733,-0.0511397573334563,-0.237828483891442,-0.155443916973038,0.0555156846332278,-0.0271410013762447,0.19245437339519,0.0980883159394657,NA,NA,NA,0.0265241604358755,0.216511170069589,0.155443916973038,-0.101223730244784,-0.189177276341623,-0.17657828477871,0.0265241604358755,0.028687482492742,0.0310009891453825,0.260241744062348,-0.241184807684356,-0.177341770356144,-0.229464829817342,0.3940435115621,-0.0598335712158122,-0.0619925145071044,-0.0783387994268882,0.201706987500728,0.198622782798882,-0.375347712214657,-0.357150904473766
0.164580160344044,-0.0247328255804592,0.450076356859221,-0.50351147385404,0.0613740486626211,-0.326356031227711,1,-0.0916310323762981,-0.06962895179661,0.0926802817582665,-0.137907441848154,0.0540098441113122,NA,NA,NA,0.539276057516025,-0.0416494789320733,1,0.449836001327753,0.478851738671423,-0.181679397782386,0.61435117367758,0.23083970541762,0.00702290109074768,0.0128460130850591,NA,NA,NA,0.186870237719025,-0.0986259587961523,0.181679397782386,-0.182554240112407,-0.180415529349584,-0.198349670305819,0.388091621145231,0.42036952696506,0.373339445488402,0.302446709459041,-0.0372519101335312,0.0235114514777205,0.0375572536592159,0.0802623499762977,-0.143816800597485,-0.0363358795564771,-0.0400000018646933,0.177099244897116,0.165190847395413,-0.238167950034052,-0.262595432088826
0.2509232675648,0.214726512586015,0.301537374102932,-0.279144466361819,0.202763178313365,0.056178533089723,1,-0.0225531692343723,0.404821266848038,-0.0994095570238546,-0.278523807431815,0.286908023714942,NA,NA,NA,-0.0144593428615184,-0.0511397573334563,0.449836001327753,1,-0.412337842094553,-0.275156688270936,0.14816129368435,0.482521148996859,0.313500708375581,-0.377479303669825,NA,NA,NA,-0.253684037012334,-0.230064120627873,0.275156688270936,-0.26350765079649,-0.329653135649889,-0.282317262665709,0.290494296312794,0.318764150250179,0.253415965453944,0.126421612835214,-0.10490923900631,-0.015030855881021,-0.0116565821118122,0.167515836229938,0.033742737692088,0.0453993198039002,0.0297549596012049,-0.150001806649373,-0.220248051481084,-0.205830699921737,-0.240186941935499
-0.287894981220174,-0.293695622411249,-0.0103800947629755,0.0863990240565316,-0.233857429071743,-0.346165661939528,1,-0.163689114749925,-0.535572519083969,0.317354059522292,0.0959485909496849,-0.375549572636931,NA,NA,NA,0.579610283975847,-0.237828483891442,0.478851738671423,-0.412337842094553,1,0.166997406921989,0.322698828366622,-0.300412154316704,-0.277209589552405,0.50703423186709,NA,NA,NA,0.429858041949104,0.127919403108434,-0.166997406921989,0.100962283396241,0.236596939456546,0.153399586397401,-0.0549534428628116,-0.0244274809160305,-0.0354198473282443,0.0431127147136091,0.1248664340605,0.0201495957163643,0.0366356285752078,-0.260346239231096,-0.231720350738189,-0.0732712571504155,-0.0711341788168617,0.169134485255542,0.209433676688271,0.17249275120827,0.169745079065129
-0.673382173382173,-0.59035409035409,0.315628815628816,0.145909645909646,-0.741147741147741,-0.398655989177119,-1,-0.0418320630188014,-0.30010685741191,0.675371842537385,0.506988666487328,0.362416936044774,NA,NA,NA,0.241543957389042,-0.155443916973038,-0.181679397782386,-0.275156688270936,0.166997406921989,1,0.475579975579976,0.565323565323565,-0.228937728937729,0.0535087134874151,NA,NA,NA,0.627594627594628,0.836996336996337,-1,0.952962914520431,0.952962914520431,0.993584285384919,0.353479853479854,0.338879564320672,0.379789349562987,-0.0648120598217441,0.584249084249084,0.59035409035409,0.604395604395604,0.207747601605299,-0.0354090354090354,-0.00610500610500611,-0.101343101343101,0.0976800976800977,0.179487179487179,0.347374847374847,0.49023199023199
-0.243589743589744,-0.419413919413919,0.732600732600733,-0.488400488400488,-0.457875457875458,-0.574003527711729,-1,0.0757251943698011,-0.317814077889927,0.430808222677051,0.274142367906368,0.395028307199907,NA,NA,NA,0.616870816399137,0.0555156846332278,0.61435117367758,0.14816129368435,0.322698828366622,0.475579975579976,1,0.675213675213675,-0.348595848595849,-0.0700199736492461,NA,NA,NA,0.639194139194139,0.555555555555556,-0.475579975579976,0.49572397764957,0.429444185197348,0.458906395033256,0.73015873015873,0.743092666267131,0.735765540552089,0.29685146267412,0.384004884004884,0.507326007326007,0.506715506715507,0.281143460855076,-0.172771672771673,-0.0115995115995116,-0.0744810744810745,0.304639804639805,0.354090354090354,-0.0445665445665446,0.061050061050061
-0.277167277167277,-0.351648351648352,0.703296703296703,-0.401098901098901,-0.482295482295482,-0.333893483655625,-1,-0.0607633616112517,0.0143489545252897,0.368413145302427,0.286848850775725,0.655611621996107,NA,NA,NA,0.233584333951633,-0.0271410013762447,0.23083970541762,0.482521148996859,-0.300412154316704,0.565323565323565,0.675213675213675,1,-0.00122100122100122,-0.349488340092089,NA,NA,NA,0.423076923076923,0.576312576312576,-0.565323565323565,0.592852890091076,0.478314078249678,0.560342429088543,0.758852258852259,0.750114495077379,0.744619150791098,0.138489920279481,0.462759462759463,0.606837606837607,0.606227106227106,0.390615250922539,-0.00915750915750916,-0.00427350427350427,-0.0915750915750916,0.0702075702075702,0.109279609279609,0.0561660561660562,0.163614163614164
0.197802197802198,0.103785103785104,-0.0879120879120879,-0.0463980463980464,0.381562881562882,0.103864395647679,-1,-0.669313008300823,0.671958487450269,-0.168372645980769,-0.479987390389945,0.0289195178168156,NA,NA,NA,-0.143579361236325,0.19245437339519,0.00702290109074768,0.313500708375581,-0.277209589552405,-0.228937728937729,-0.348595848595849,-0.00122100122100122,1,-0.0862254697340061,NA,NA,NA,-0.148962148962149,-0.129426129426129,0.228937728937729,-0.319181488998029,-0.151191231630645,-0.198289114764703,-0.0738705738705739,-0.0799877890558703,-0.0699129911976881,-0.280037013192064,-0.0531135531135531,-0.130647130647131,-0.145909645909646,0.0149279713728359,0.153235653235653,0.0891330891330891,0.00610500610500611,-0.324786324786325,-0.319291819291819,0.0152625152625153,-0.0390720390720391
-0.137593834681925,-0.232074934496846,-0.296285390681744,0.138816890990208,-0.0516741290249895,-0.084302361102646,1,-0.216852935173975,-0.368501959831027,0.334328400609968,0.175962793903837,-0.75348118334646,NA,NA,NA,0.188899252810325,0.0980883159394657,0.0128460130850591,-0.377479303669825,0.50703423186709,0.0535087134874151,-0.0700199736492461,-0.349488340092089,-0.0862254697340061,1,NA,NA,NA,0.198135121941972,0.182541154011353,-0.0535087134874151,-0.0151445704084901,0.092397177037657,0.00474368922320163,-0.303929492608518,-0.301835215230891,-0.30367007976117,0.00719644779527566,-0.00397493300192227,-0.122305630828377,-0.141874531760918,-0.245791530088813,-0.158997320076891,-0.0908119308900703,-0.105182842512405,0.0721603221887427,0.0736891425740974,0.263874398512224,0.229017293726137
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.431013431013431,-0.400488400488401,0.363858363858364,-0.210622710622711,-0.487789987789988,-0.536429055168599,-1,-0.332519099470619,-0.422530916234063,0.38722573144553,0.319885706236052,0.102756584583153,NA,NA,NA,0.812493869341592,0.0265241604358755,0.186870237719025,-0.253684037012334,0.429858041949104,0.627594627594628,0.639194139194139,0.423076923076923,-0.148962148962149,0.198135121941972,NA,NA,NA,1,0.72039072039072,-0.627594627594628,0.568723380396488,0.637752104332904,0.625725896822975,0.410866910866911,0.412456118375881,0.42497329147241,0.0901865926764835,0.511599511599512,0.415750915750916,0.407814407814408,0.0435399165041047,-0.387057387057387,-0.221611721611722,-0.316849816849817,0.235042735042735,0.344932844932845,0.285714285714286,0.382783882783883
-0.507936507936508,-0.553113553113553,0.395604395604396,-0.116605616605617,-0.595848595848596,-0.375744725431308,-1,-0.0836641260376028,-0.162112656445294,0.56249632567877,0.338310106396619,0.270120602586852,NA,NA,NA,0.369510211113527,0.216511170069589,-0.0986259587961523,-0.230064120627873,0.127919403108434,0.836996336996337,0.555555555555556,0.576312576312576,-0.129426129426129,0.182541154011353,NA,NA,NA,0.72039072039072,1,-0.836996336996337,0.839340413173765,0.794135762100359,0.824320541810736,0.452991452991453,0.450618231475055,0.495191579574891,0.0810150747771801,0.540903540903541,0.551282051282051,0.523809523809524,0.310999403600748,-0.162393162393162,-0.0952380952380952,-0.211233211233211,0.167277167277167,0.251526251526252,0.195360195360195,0.340659340659341
0.673382173382173,0.59035409035409,-0.315628815628816,-0.145909645909646,0.741147741147741,0.398655989177119,1,0.0418320630188014,0.30010685741191,-0.675371842537385,-0.506988666487328,-0.362416936044774,NA,NA,NA,-0.241543957389042,0.155443916973038,0.181679397782386,0.275156688270936,-0.166997406921989,-1,-0.475579975579976,-0.565323565323565,0.228937728937729,-0.0535087134874151,NA,NA,NA,-0.627594627594628,-0.836996336996337,1,-0.952962914520431,-0.952962914520431,-0.993584285384919,-0.353479853479854,-0.338879564320672,-0.379789349562987,0.0648120598217441,-0.584249084249084,-0.59035409035409,-0.604395604395604,-0.207747601605299,0.0354090354090354,0.00610500610500611,0.101343101343101,-0.0976800976800977,-0.179487179487179,-0.347374847374847,-0.49023199023199
-0.598350753059463,-0.504887082596882,0.320708673155914,0.11331706451509,-0.723579854006058,-0.264863215687024,-1,0.0513290583077563,-0.315106188572534,0.575075697970476,0.618548130946035,0.416818664112905,NA,NA,NA,0.173074434403083,-0.101223730244784,-0.182554240112407,-0.26350765079649,0.100962283396241,0.952962914520431,0.49572397764957,0.592852890091076,-0.319181488998029,-0.0151445704084901,NA,NA,NA,0.568723380396488,0.839340413173765,-0.952962914520431,1,0.869651589242054,0.935646634980587,0.372938371355592,0.354513554860325,0.40018333206982,0.0272254626728975,0.528711155459893,0.584911532470072,0.595907258406847,0.297497107482148,-0.0717776554206094,-0.0543677560207169,-0.147831426483298,0.170739188851577,0.245571212587957,0.232131991998567,0.38668302877656
-0.777947610026775,-0.685094813227349,0.356750219282008,0.210445976956595,-0.762064894784768,-0.550512003984224,-1,-0.184540185820743,-0.348556627398217,0.638136371888678,0.423861219227409,0.315538501267155,NA,NA,NA,0.289172152347806,-0.189177276341623,-0.180415529349584,-0.329653135649889,0.236596939456546,0.952962914520431,0.429444185197348,0.478314078249678,-0.151191231630645,0.092397177037657,NA,NA,NA,0.637752104332904,0.794135762100359,-0.952962914520431,0.869651589242054,1,0.971568373131288,0.389431960260753,0.375286430112804,0.41637395542837,-0.198531744659668,0.715027622721901,0.67868063976423,0.689370928869427,0.0805980657299963,-0.0164935889051613,0.0360415461260932,-0.0620036768101434,-0.0415394090944803,0.0305436831577061,0.478008641418101,0.609957352659391
-0.702719513033614,-0.61044938567007,0.341888319602006,0.161319957774673,-0.750993288276793,-0.438312189803544,-1,-0.0690709175487137,-0.288922926172793,0.650570885162422,0.473273593127728,0.399393727774309,NA,NA,NA,0.241152615599621,-0.17657828477871,-0.198349670305819,-0.282317262665709,0.153399586397401,0.993584285384919,0.458906395033256,0.560342429088543,-0.198289114764703,0.00474368922320163,NA,NA,NA,0.625725896822975,0.824320541810736,-0.993584285384919,0.935646634980587,0.971568373131288,1,0.379163006815094,0.364247623477493,0.407333961489512,-0.100979211076741,0.618393171469581,0.619615292361813,0.635808394183892,0.187082040629469,-0.0226092365062989,0.00244424178446475,-0.0910480064713118,0.0580507423810377,0.139627311937549,0.36694179789277,0.513596304960655
-0.34004884004884,-0.43956043956044,0.969474969474969,-0.613553113553114,-0.382783882783883,-0.67114728599397,-1,-0.0348091619280537,-0.0415203790519021,0.21007387859798,0.0641677384902508,0.56946837743538,NA,NA,NA,0.417267951737977,0.0265241604358755,0.388091621145231,0.290494296312794,-0.0549534428628116,0.353479853479854,0.73015873015873,0.758852258852259,-0.0738705738705739,-0.303929492608518,NA,NA,NA,0.410866910866911,0.452991452991453,-0.353479853479854,0.372938371355592,0.389431960260753,0.379163006815094,1,0.987024893197056,0.99007786224499,0.0831550956203509,0.620879120879121,0.758852258852259,0.747863247863248,0.291717440577501,0.014041514041514,0.00244200244200244,-0.0647130647130647,0.032967032967033,0.0561660561660562,0.0396825396825397,0.152014652014652
-0.364524504323317,-0.427720963615551,0.980308361291601,-0.606014356014895,-0.387421772182822,-0.683470949478132,-1,-0.0271797224118346,-0.0390839694656489,0.199600651073062,0.0193803445295721,0.548477765854428,NA,NA,NA,0.440754888422203,0.028687482492742,0.42036952696506,0.318764150250179,-0.0244274809160305,0.338879564320672,0.743092666267131,0.750114495077379,-0.0799877890558703,-0.301835215230891,NA,NA,NA,0.412456118375881,0.450618231475055,-0.338879564320672,0.354513554860325,0.375286430112804,0.364247623477493,0.987024893197056,1,0.971297709923664,0.0669623015764567,0.608151434348449,0.742787369362337,0.730270196265808,0.229863644912521,0.0763242261983495,0.086704320961325,0.0235078616690916,-0.0357197378608276,-0.00549534428628116,0.0870096178661184,0.191421159305461
-0.355976190989102,-0.484811484811916,0.954052827479369,-0.600824308633407,-0.3791787557534,-0.676749286139501,-1,-0.0183234083675289,-0.0177099236641221,0.204461311075627,0.0371721362288514,0.56047812089977,NA,NA,NA,0.417331651906539,0.0310009891453825,0.373339445488402,0.253415965453944,-0.0354198473282443,0.379789349562987,0.735765540552089,0.744619150791098,-0.0699129911976881,-0.30367007976117,NA,NA,NA,0.42497329147241,0.495191579574891,-0.379789349562987,0.40018333206982,0.41637395542837,0.407333961489512,0.99007786224499,0.971297709923664,1,0.127197796601854,0.628606326969606,0.765379340317049,0.753778057934899,0.354593444114038,-0.0338879564320672,-0.0448786450046295,-0.116623417631078,0.0961685250099204,0.114486339297524,-0.0170966266684303,0.0998320878674411
0.319474540159069,0.156527238814778,0.0684806669814654,-0.326200319951891,0.1874046824091,0.105706012257952,1,0.444037029458572,0.0539673343755462,0.0298321609069976,0.0202023990636659,0.0311206331469817,NA,NA,NA,0.137513544963123,0.260241744062348,0.302446709459041,0.126421612835214,0.0431127147136091,-0.0648120598217441,0.29685146267412,0.138489920279481,-0.280037013192064,0.00719644779527566,NA,NA,NA,0.0901865926764835,0.0810150747771801,0.0648120598217441,0.0272254626728975,-0.198531744659668,-0.100979211076741,0.0831550956203509,0.0669623015764567,0.127197796601854,1,-0.301437221623772,-0.150412893548576,-0.147661438178785,0.623261787896822,-0.29501715909426,-0.314583063946107,-0.29562859362088,0.867319876010792,0.790890560183264,-0.70039825024347,-0.704066857403191
-0.752136752136752,-0.645299145299145,0.557387057387057,-0.0323565323565324,-0.655067155067155,-0.702612088204884,-1,-0.303816808056258,-0.304381014079018,0.277799188713149,0.226810719218015,0.292887031506473,NA,NA,NA,0.352978685512757,-0.241184807684356,-0.0372519101335312,-0.10490923900631,0.1248664340605,0.584249084249084,0.384004884004884,0.462759462759463,-0.0531135531135531,-0.00397493300192227,NA,NA,NA,0.511599511599512,0.540903540903541,-0.584249084249084,0.528711155459893,0.715027622721901,0.618393171469581,0.620879120879121,0.608151434348449,0.628606326969606,-0.301437221623772,1,0.937728937728938,0.92002442002442,0.0304779415528733,0.0958485958485959,0.07997557997558,-0.0268620268620269,-0.223443223443223,-0.194139194139194,0.588522588522589,0.647741147741148
